,frame,cell number,voltage,resistance,current,power,temperature
867,124,cell_average,3.782166666666667,0.30349999999999994,6.305,143.079365,4.800000000000001
868,125,cell_1,3.838,0.305,6.305,143.07306000000003,4.800000000000001
869,125,cell_2,3.843,0.304,6.305,143.07306000000003,4.800000000000001
870,125,cell_3,3.843,0.303,6.305,143.07306000000003,4.800000000000001
871,125,cell_4,3.666,0.303,6.305,143.07306000000003,4.800000000000001
872,125,cell_5,3.748,0.303,6.305,143.07306000000003,4.800000000000001
873,125,cell_6,3.754,0.303,6.305,143.07306000000003,4.800000000000001
874,125,cell_average,3.7820000000000005,0.30349999999999994,6.305,143.07306000000003,4.800000000000001
875,126,cell_1,3.838,0.305,6.382000000000001,144.82034400000003,4.800000000000001
876,126,cell_2,3.843,0.304,6.382000000000001,144.82034400000003,4.800000000000001
877,126,cell_3,3.843,0.303,6.382000000000001,144.82034400000003,4.800000000000001
878,126,cell_4,3.666,0.303,6.382000000000001,144.82034400000003,4.800000000000001
879,126,cell_5,3.748,0.303,6.382000000000001,144.82034400000003,4.800000000000001
880,126,cell_6,3.754,0.303,6.382000000000001,144.82034400000003,4.800000000000001
881,126,cell_average,3.7820000000000005,0.30349999999999994,6.382000000000001,144.82034400000003,4.800000000000001
882,127,cell_1,3.838,0.305,6.227,141.30308400000004,4.800000000000001
883,127,cell_2,3.84,0.304,6.227,141.30308400000004,4.800000000000001
884,127,cell_3,3.841,0.303,6.227,141.30308400000004,4.800000000000001
885,127,cell_4,3.669,0.303,6.227,141.30308400000004,4.800000000000001
886,127,cell_5,3.753,0.303,6.227,141.30308400000004,4.800000000000001
887,127,cell_6,3.751,0.303,6.227,141.30308400000004,4.800000000000001
888,127,cell_average,3.7820000000000005,0.30349999999999994,6.227,141.30308400000004,4.800000000000001
889,128,cell_1,3.838,0.305,6.305,143.07306000000003,4.800000000000001
890,128,cell_2,3.84,0.304,6.305,143.07306000000003,4.800000000000001
891,128,cell_3,3.841,0.303,6.305,143.07306000000003,4.800000000000001
892,128,cell_4,3.669,0.303,6.305,143.07306000000003,4.800000000000001
893,128,cell_5,3.753,0.303,6.305,143.07306000000003,4.800000000000001
894,128,cell_6,3.751,0.303,6.305,143.07306000000003,4.800000000000001
895,128,cell_average,3.7820000000000005,0.30349999999999994,6.305,143.07306000000003,4.800000000000001
896,129,cell_1,3.835,0.305,6.305,143.02892500000002,4.800000000000001
897,129,cell_2,3.8360000000000003,0.304,6.305,143.02892500000002,4.800000000000001
898,129,cell_3,3.841,0.303,6.305,143.02892500000002,4.800000000000001
899,129,cell_4,3.669,0.303,6.305,143.02892500000002,4.800000000000001
900,129,cell_5,3.753,0.303,6.305,143.02892500000002,4.800000000000001
901,129,cell_6,3.751,0.303,6.305,143.02892500000002,4.800000000000001
902,129,cell_average,3.7808333333333337,0.30349999999999994,6.305,143.02892500000002,4.800000000000001
903,130,cell_1,3.835,0.305,6.305,143.003705,4.800000000000001
904,130,cell_2,3.838,0.304,6.305,143.003705,4.800000000000001
905,130,cell_3,3.838,0.303,6.305,143.003705,4.800000000000001
906,130,cell_4,3.67,0.303,6.305,143.003705,4.800000000000001
907,130,cell_5,3.749,0.303,6.305,143.003705,4.800000000000001
908,130,cell_6,3.751,0.303,6.305,143.003705,4.800000000000001
909,130,cell_average,3.7801666666666667,0.30349999999999994,6.305,143.003705,4.800000000000001
910,131,cell_1,3.835,0.305,6.305,142.928045,4.800000000000001
911,131,cell_2,3.838,0.304,6.305,142.928045,4.800000000000001
912,131,cell_3,3.8360000000000003,0.303,6.305,142.928045,4.800000000000001
913,131,cell_4,3.6630000000000003,0.303,6.305,142.928045,4.800000000000001
914,131,cell_5,3.748,0.303,6.305,142.928045,4.800000000000001
915,131,cell_6,3.749,0.303,6.305,142.928045,4.800000000000001
916,131,cell_average,3.778166666666667,0.30349999999999994,6.305,142.928045,4.800000000000001
917,132,cell_1,3.835,0.305,6.305,142.915435,4.800000000000001
918,132,cell_2,3.8360000000000003,0.304,6.305,142.915435,4.800000000000001
919,132,cell_3,3.8360000000000003,0.303,6.305,142.915435,4.800000000000001
920,132,cell_4,3.6630000000000003,0.303,6.305,142.915435,4.800000000000001
921,132,cell_5,3.748,0.303,6.305,142.915435,4.800000000000001
922,132,cell_6,3.749,0.303,6.305,142.915435,4.800000000000001
923,132,cell_average,3.7778333333333336,0.30349999999999994,6.305,142.915435,4.800000000000001
924,133,cell_1,3.835,0.305,6.305,142.915435,4.800000000000001
925,133,cell_2,3.8360000000000003,0.304,6.305,142.915435,4.800000000000001
926,133,cell_3,3.8360000000000003,0.303,6.305,142.915435,4.800000000000001
927,133,cell_4,3.6630000000000003,0.303,6.305,142.915435,4.800000000000001
928,133,cell_5,3.748,0.303,6.305,142.915435,4.800000000000001
929,133,cell_6,3.749,0.303,6.305,142.915435,4.800000000000001
930,133,cell_average,3.7778333333333336,0.30349999999999994,6.305,142.915435,4.800000000000001
931,134,cell_1,3.835,0.305,6.305,142.82086,4.800000000000001
932,134,cell_2,3.835,0.304,6.305,142.82086,4.800000000000001
933,134,cell_3,3.833,0.303,6.305,142.82086,4.800000000000001
934,134,cell_4,3.661,0.303,6.305,142.82086,4.800000000000001
935,134,cell_5,3.744,0.303,6.305,142.82086,4.800000000000001
936,134,cell_6,3.744,0.303,6.305,142.82086,4.800000000000001
937,134,cell_average,3.7753333333333337,0.30349999999999994,6.305,142.82086,4.800000000000001
938,135,cell_1,3.835,0.305,6.382000000000001,144.565064,4.800000000000001
939,135,cell_2,3.835,0.304,6.382000000000001,144.565064,4.800000000000001
940,135,cell_3,3.833,0.303,6.382000000000001,144.565064,4.800000000000001
941,135,cell_4,3.661,0.303,6.382000000000001,144.565064,4.800000000000001
942,135,cell_5,3.744,0.303,6.382000000000001,144.565064,4.800000000000001
943,135,cell_6,3.744,0.303,6.382000000000001,144.565064,4.800000000000001
944,135,cell_average,3.7753333333333337,0.30349999999999994,6.382000000000001,144.565064,4.800000000000001
945,136,cell_1,3.8320000000000003,0.305,6.305,142.80825000000002,4.800000000000001
946,136,cell_2,3.8360000000000003,0.304,6.305,142.80825000000002,4.800000000000001
947,136,cell_3,3.833,0.303,6.305,142.80825000000002,4.800000000000001
948,136,cell_4,3.661,0.303,6.305,142.80825000000002,4.800000000000001
949,136,cell_5,3.744,0.303,6.305,142.80825000000002,4.800000000000001
950,136,cell_6,3.744,0.303,6.305,142.80825000000002,4.800000000000001
951,136,cell_average,3.7750000000000004,0.30349999999999994,6.305,142.80825000000002,4.800000000000001
952,137,cell_1,3.8320000000000003,0.305,6.305,142.80825000000002,4.800000000000001
953,137,cell_2,3.8360000000000003,0.304,6.305,142.80825000000002,4.800000000000001
954,137,cell_3,3.833,0.303,6.305,142.80825000000002,4.800000000000001
955,137,cell_4,3.661,0.303,6.305,142.80825000000002,4.800000000000001
956,137,cell_5,3.744,0.303,6.305,142.80825000000002,4.800000000000001
957,137,cell_6,3.744,0.303,6.305,142.80825000000002,4.800000000000001
958,137,cell_average,3.7750000000000004,0.30349999999999994,6.305,142.80825000000002,4.800000000000001
959,138,cell_1,3.8320000000000003,0.305,6.305,142.78302999999997,4.800000000000001
960,138,cell_2,3.835,0.304,6.305,142.78302999999997,4.800000000000001
961,138,cell_3,3.833,0.303,6.305,142.78302999999997,4.800000000000001
962,138,cell_4,3.66,0.303,6.305,142.78302999999997,4.800000000000001
963,138,cell_5,3.743,0.303,6.305,142.78302999999997,4.800000000000001
964,138,cell_6,3.743,0.303,6.305,142.78302999999997,4.800000000000001
965,138,cell_average,3.774333333333333,0.30349999999999994,6.305,142.78302999999997,4.800000000000001
966,139,cell_1,3.8320000000000003,0.305,6.46,146.29315999999997,4.800000000000001
967,139,cell_2,3.835,0.304,6.46,146.29315999999997,4.800000000000001
968,139,cell_3,3.833,0.303,6.46,146.29315999999997,4.800000000000001
969,139,cell_4,3.66,0.303,6.46,146.29315999999997,4.800000000000001
970,139,cell_5,3.743,0.303,6.46,146.29315999999997,4.800000000000001
971,139,cell_6,3.743,0.303,6.46,146.29315999999997,4.800000000000001
972,139,cell_average,3.774333333333333,0.30349999999999994,6.46,146.29315999999997,4.800000000000001
973,140,cell_1,3.833,0.305,6.382000000000001,144.533154,4.800000000000001
974,140,cell_2,3.835,0.304,6.382000000000001,144.533154,4.800000000000001
975,140,cell_3,3.833,0.303,6.382000000000001,144.533154,4.800000000000001
976,140,cell_4,3.66,0.303,6.382000000000001,144.533154,4.800000000000001
977,140,cell_5,3.743,0.303,6.382000000000001,144.533154,4.800000000000001
978,140,cell_6,3.743,0.303,6.382000000000001,144.533154,4.800000000000001
979,140,cell_average,3.7744999999999997,0.30349999999999994,6.382000000000001,144.533154,4.800000000000001
980,141,cell_1,3.833,0.305,6.382000000000001,144.533154,4.800000000000001
981,141,cell_2,3.835,0.304,6.382000000000001,144.533154,4.800000000000001
982,141,cell_3,3.833,0.303,6.382000000000001,144.533154,4.800000000000001
983,141,cell_4,3.66,0.303,6.382000000000001,144.533154,4.800000000000001
984,141,cell_5,3.743,0.303,6.382000000000001,144.533154,4.800000000000001
985,141,cell_6,3.743,0.303,6.382000000000001,144.533154,4.800000000000001
986,141,cell_average,3.7744999999999997,0.30349999999999994,6.382000000000001,144.533154,4.800000000000001
987,142,cell_1,3.833,0.305,6.46,146.20918,4.800000000000001
988,142,cell_2,3.826,0.304,6.46,146.20918,4.800000000000001
989,142,cell_3,3.83,0.303,6.46,146.20918,4.800000000000001
990,142,cell_4,3.658,0.303,6.46,146.20918,4.800000000000001
991,142,cell_5,3.742,0.303,6.46,146.20918,4.800000000000001
992,142,cell_6,3.744,0.303,6.46,146.20918,4.800000000000001
993,142,cell_average,3.7721666666666667,0.30349999999999994,6.46,146.20918,4.800000000000001
994,143,cell_1,3.833,0.305,6.46,146.20918,4.800000000000001
995,143,cell_2,3.826,0.304,6.46,146.20918,4.800000000000001
996,143,cell_3,3.83,0.303,6.46,146.20918,4.800000000000001
997,143,cell_4,3.658,0.303,6.46,146.20918,4.800000000000001
998,143,cell_5,3.742,0.303,6.46,146.20918,4.800000000000001
999,143,cell_6,3.744,0.303,6.46,146.20918,4.800000000000001
1000,143,cell_average,3.7721666666666667,0.30349999999999994,6.46,146.20918,4.800000000000001
1001,144,cell_1,3.8320000000000003,0.305,6.227,140.94814499999998,4.800000000000001
1002,144,cell_2,3.829,0.304,6.227,140.94814499999998,4.800000000000001
1003,144,cell_3,3.83,0.303,6.227,140.94814499999998,4.800000000000001
1004,144,cell_4,3.658,0.303,6.227,140.94814499999998,4.800000000000001
1005,144,cell_5,3.742,0.303,6.227,140.94814499999998,4.800000000000001
1006,144,cell_6,3.744,0.303,6.227,140.94814499999998,4.800000000000001
1007,144,cell_average,3.7724999999999995,0.30349999999999994,6.227,140.94814499999998,4.800000000000001
1008,145,cell_1,3.8320000000000003,0.305,6.382000000000001,144.45657,4.800000000000001
1009,145,cell_2,3.829,0.304,6.382000000000001,144.45657,4.800000000000001
1010,145,cell_3,3.83,0.303,6.382000000000001,144.45657,4.800000000000001
1011,145,cell_4,3.658,0.303,6.382000000000001,144.45657,4.800000000000001
1012,145,cell_5,3.742,0.303,6.382000000000001,144.45657,4.800000000000001
1013,145,cell_6,3.744,0.303,6.382000000000001,144.45657,4.800000000000001
1014,145,cell_average,3.7724999999999995,0.30349999999999994,6.382000000000001,144.45657,4.800000000000001
1015,146,cell_1,3.8320000000000003,0.305,6.382000000000001,144.30340200000003,4.800000000000001
1016,146,cell_2,3.827,0.304,6.382000000000001,144.30340200000003,4.800000000000001
1017,146,cell_3,3.827,0.303,6.382000000000001,144.30340200000003,4.800000000000001
1018,146,cell_4,3.6550000000000002,0.303,6.382000000000001,144.30340200000003,4.800000000000001
1019,146,cell_5,3.733,0.303,6.382000000000001,144.30340200000003,4.800000000000001
1020,146,cell_6,3.737,0.303,6.382000000000001,144.30340200000003,4.800000000000001
1021,146,cell_average,3.768500000000001,0.30349999999999994,6.382000000000001,144.30340200000003,4.800000000000001
1022,147,cell_1,3.8320000000000003,0.305,6.46,146.06706000000003,4.800000000000001
1023,147,cell_2,3.827,0.304,6.46,146.06706000000003,4.800000000000001
1024,147,cell_3,3.827,0.303,6.46,146.06706000000003,4.800000000000001
1025,147,cell_4,3.6550000000000002,0.303,6.46,146.06706000000003,4.800000000000001
1026,147,cell_5,3.733,0.303,6.46,146.06706000000003,4.800000000000001
1027,147,cell_6,3.737,0.303,6.46,146.06706000000003,4.800000000000001
1028,147,cell_average,3.768500000000001,0.30349999999999994,6.46,146.06706000000003,4.800000000000001
1029,148,cell_1,3.8320000000000003,0.305,6.382000000000001,144.30340200000003,4.800000000000001
1030,148,cell_2,3.827,0.304,6.382000000000001,144.30340200000003,4.800000000000001
1031,148,cell_3,3.827,0.303,6.382000000000001,144.30340200000003,4.800000000000001
1032,148,cell_4,3.6550000000000002,0.303,6.382000000000001,144.30340200000003,4.800000000000001
1033,148,cell_5,3.733,0.303,6.382000000000001,144.30340200000003,4.800000000000001
1034,148,cell_6,3.737,0.303,6.382000000000001,144.30340200000003,4.800000000000001
1035,148,cell_average,3.768500000000001,0.30349999999999994,6.382000000000001,144.30340200000003,4.800000000000001
1036,149,cell_1,3.8320000000000003,0.305,6.227,140.79869700000003,4.800000000000001
1037,149,cell_2,3.827,0.304,6.227,140.79869700000003,4.800000000000001
1038,149,cell_3,3.827,0.303,6.227,140.79869700000003,4.800000000000001
1039,149,cell_4,3.6550000000000002,0.303,6.227,140.79869700000003,4.800000000000001
1040,149,cell_5,3.733,0.303,6.227,140.79869700000003,4.800000000000001
1041,149,cell_6,3.737,0.303,6.227,140.79869700000003,4.800000000000001
1042,149,cell_average,3.768500000000001,0.30349999999999994,6.227,140.79869700000003,4.800000000000001
1043,150,cell_1,3.8240000000000003,0.305,6.305,142.499305,4.800000000000001
1044,150,cell_2,3.8240000000000003,0.304,6.305,142.499305,4.800000000000001
1045,150,cell_3,3.827,0.303,6.305,142.499305,4.800000000000001
1046,150,cell_4,3.653,0.303,6.305,142.499305,4.800000000000001
1047,150,cell_5,3.733,0.303,6.305,142.499305,4.800000000000001
1048,150,cell_6,3.74,0.303,6.305,142.499305,4.800000000000001
1049,150,cell_average,3.766833333333333,0.30349999999999994,6.305,142.499305,4.800000000000001
1050,151,cell_1,3.8240000000000003,0.305,6.382000000000001,144.239582,4.800000000000001
1051,151,cell_2,3.8240000000000003,0.304,6.382000000000001,144.239582,4.800000000000001
1052,151,cell_3,3.827,0.303,6.382000000000001,144.239582,4.800000000000001
1053,151,cell_4,3.653,0.303,6.382000000000001,144.239582,4.800000000000001
1054,151,cell_5,3.733,0.303,6.382000000000001,144.239582,4.800000000000001
1055,151,cell_6,3.74,0.303,6.382000000000001,144.239582,4.800000000000001
1056,151,cell_average,3.766833333333333,0.30349999999999994,6.382000000000001,144.239582,4.800000000000001
1057,152,cell_1,3.823,0.305,6.382000000000001,144.16938000000005,4.800000000000001
1058,152,cell_2,3.826,0.304,6.382000000000001,144.16938000000005,4.800000000000001
1059,152,cell_3,3.8240000000000003,0.303,6.382000000000001,144.16938000000005,4.800000000000001
1060,152,cell_4,3.6470000000000002,0.303,6.382000000000001,144.16938000000005,4.800000000000001
1061,152,cell_5,3.733,0.303,6.382000000000001,144.16938000000005,4.800000000000001
1062,152,cell_6,3.737,0.303,6.382000000000001,144.16938000000005,4.800000000000001
1063,152,cell_average,3.7650000000000006,0.30349999999999994,6.382000000000001,144.16938000000005,4.800000000000001
1064,153,cell_1,3.823,0.305,6.382000000000001,144.16938000000005,4.800000000000001
1065,153,cell_2,3.826,0.304,6.382000000000001,144.16938000000005,4.800000000000001
1066,153,cell_3,3.8240000000000003,0.303,6.382000000000001,144.16938000000005,4.800000000000001
1067,153,cell_4,3.6470000000000002,0.303,6.382000000000001,144.16938000000005,4.800000000000001
1068,153,cell_5,3.733,0.303,6.382000000000001,144.16938000000005,4.800000000000001
1069,153,cell_6,3.737,0.303,6.382000000000001,144.16938000000005,4.800000000000001
1070,153,cell_average,3.7650000000000006,0.30349999999999994,6.382000000000001,144.16938000000005,4.800000000000001
1071,154,cell_1,3.823,0.305,6.305,142.42995,4.800000000000001
1072,154,cell_2,3.826,0.304,6.305,142.42995,4.800000000000001
1073,154,cell_3,3.826,0.303,6.305,142.42995,4.800000000000001
1074,154,cell_4,3.649,0.303,6.305,142.42995,4.800000000000001
1075,154,cell_5,3.733,0.303,6.305,142.42995,4.800000000000001
1076,154,cell_6,3.733,0.303,6.305,142.42995,4.800000000000001
1077,154,cell_average,3.765,0.30349999999999994,6.305,142.42995,4.800000000000001
1078,155,cell_1,3.823,0.305,6.382000000000001,144.16938000000002,4.800000000000001
1079,155,cell_2,3.826,0.304,6.382000000000001,144.16938000000002,4.800000000000001
1080,155,cell_3,3.826,0.303,6.382000000000001,144.16938000000002,4.800000000000001
1081,155,cell_4,3.649,0.303,6.382000000000001,144.16938000000002,4.800000000000001
1082,155,cell_5,3.733,0.303,6.382000000000001,144.16938000000002,4.800000000000001
1083,155,cell_6,3.733,0.303,6.382000000000001,144.16938000000002,4.800000000000001
1084,155,cell_average,3.765,0.30349999999999994,6.382000000000001,144.16938000000002,4.800000000000001
1085,156,cell_1,3.821,0.305,6.305,142.53713499999998,4.800000000000001
1086,156,cell_2,3.826,0.304,6.305,142.53713499999998,4.800000000000001
1087,156,cell_3,3.8280000000000003,0.303,6.305,142.53713499999998,4.800000000000001
1088,156,cell_4,3.664,0.303,6.305,142.53713499999998,4.800000000000001
1089,156,cell_5,3.734,0.303,6.305,142.53713499999998,4.800000000000001
1090,156,cell_6,3.734,0.303,6.305,142.53713499999998,4.800000000000001
1091,156,cell_average,3.7678333333333334,0.30349999999999994,6.305,142.53713499999998,4.800000000000001
1092,157,cell_1,3.821,0.305,6.382000000000001,144.277874,4.800000000000001
1093,157,cell_2,3.826,0.304,6.382000000000001,144.277874,4.800000000000001
1094,157,cell_3,3.8280000000000003,0.303,6.382000000000001,144.277874,4.800000000000001
1095,157,cell_4,3.664,0.303,6.382000000000001,144.277874,4.800000000000001
1096,157,cell_5,3.734,0.303,6.382000000000001,144.277874,4.800000000000001
1097,157,cell_6,3.734,0.303,6.382000000000001,144.277874,4.800000000000001
1098,157,cell_average,3.7678333333333334,0.30349999999999994,6.382000000000001,144.277874,4.800000000000001
1099,158,cell_1,3.819,0.305,6.305,142.322765,4.800000000000001
1100,158,cell_2,3.823,0.304,6.305,142.322765,4.800000000000001
1101,158,cell_3,3.822,0.303,6.305,142.322765,4.800000000000001
1102,158,cell_4,3.6430000000000002,0.303,6.305,142.322765,4.800000000000001
1103,158,cell_5,3.732,0.303,6.305,142.322765,4.800000000000001
1104,158,cell_6,3.734,0.303,6.305,142.322765,4.800000000000001
1105,158,cell_average,3.762166666666667,0.30349999999999994,6.305,142.322765,4.800000000000001
1106,159,cell_1,3.819,0.305,6.382000000000001,144.060886,4.800000000000001
1107,159,cell_2,3.823,0.304,6.382000000000001,144.060886,4.800000000000001
1108,159,cell_3,3.822,0.303,6.382000000000001,144.060886,4.800000000000001
1109,159,cell_4,3.6430000000000002,0.303,6.382000000000001,144.060886,4.800000000000001
1110,159,cell_5,3.732,0.303,6.382000000000001,144.060886,4.800000000000001
1111,159,cell_6,3.734,0.303,6.382000000000001,144.060886,4.800000000000001
1112,159,cell_average,3.762166666666667,0.30349999999999994,6.382000000000001,144.060886,4.800000000000001
1113,160,cell_1,3.819,0.305,6.149,138.81367499999996,4.800000000000001
1114,160,cell_2,3.823,0.304,6.149,138.81367499999996,4.800000000000001
1115,160,cell_3,3.821,0.303,6.149,138.81367499999996,4.800000000000001
1116,160,cell_4,3.649,0.303,6.149,138.81367499999996,4.800000000000001
1117,160,cell_5,3.731,0.303,6.149,138.81367499999996,4.800000000000001
1118,160,cell_6,3.732,0.303,6.149,138.81367499999996,4.800000000000001
1119,160,cell_average,3.7624999999999993,0.30349999999999994,6.149,138.81367499999996,4.800000000000001
1120,161,cell_1,3.819,0.305,6.305,142.33537499999997,4.800000000000001
1121,161,cell_2,3.823,0.304,6.305,142.33537499999997,4.800000000000001
1122,161,cell_3,3.821,0.303,6.305,142.33537499999997,4.800000000000001
1123,161,cell_4,3.649,0.303,6.305,142.33537499999997,4.800000000000001
1124,161,cell_5,3.731,0.303,6.305,142.33537499999997,4.800000000000001
1125,161,cell_6,3.732,0.303,6.305,142.33537499999997,4.800000000000001
1126,161,cell_average,3.7624999999999993,0.30349999999999994,6.305,142.33537499999997,4.800000000000001
1127,162,cell_1,3.817,0.305,6.46,145.80865999999997,4.800000000000001
1128,162,cell_2,3.821,0.304,6.46,145.80865999999997,4.800000000000001
1129,162,cell_3,3.821,0.303,6.46,145.80865999999997,4.800000000000001
1130,162,cell_4,3.649,0.303,6.46,145.80865999999997,4.800000000000001
1131,162,cell_5,3.731,0.303,6.46,145.80865999999997,4.800000000000001
1132,162,cell_6,3.732,0.303,6.46,145.80865999999997,4.800000000000001
1133,162,cell_average,3.761833333333333,0.30349999999999994,6.46,145.80865999999997,4.800000000000001
1134,163,cell_1,3.817,0.305,6.46,145.80865999999997,4.800000000000001
1135,163,cell_2,3.821,0.304,6.46,145.80865999999997,4.800000000000001
1136,163,cell_3,3.821,0.303,6.46,145.80865999999997,4.800000000000001
1137,163,cell_4,3.649,0.303,6.46,145.80865999999997,4.800000000000001
1138,163,cell_5,3.731,0.303,6.46,145.80865999999997,4.800000000000001
1139,163,cell_6,3.732,0.303,6.46,145.80865999999997,4.800000000000001
1140,163,cell_average,3.761833333333333,0.30349999999999994,6.46,145.80865999999997,4.800000000000001
1141,164,cell_1,3.817,0.305,6.382000000000001,143.97792000000004,4.800000000000001
1142,164,cell_2,3.821,0.304,6.382000000000001,143.97792000000004,4.800000000000001
1143,164,cell_3,3.819,0.303,6.382000000000001,143.97792000000004,4.800000000000001
1144,164,cell_4,3.64,0.303,6.382000000000001,143.97792000000004,4.800000000000001
1145,164,cell_5,3.731,0.303,6.382000000000001,143.97792000000004,4.800000000000001
1146,164,cell_6,3.732,0.303,6.382000000000001,143.97792000000004,4.800000000000001
1147,164,cell_average,3.7600000000000002,0.30349999999999994,6.382000000000001,143.97792000000004,4.800000000000001
1148,165,cell_1,3.817,0.305,6.382000000000001,143.93324600000003,4.800000000000001
1149,165,cell_2,3.817,0.304,6.382000000000001,143.93324600000003,4.800000000000001
1150,165,cell_3,3.8160000000000003,0.303,6.382000000000001,143.93324600000003,4.800000000000001
1151,165,cell_4,3.64,0.303,6.382000000000001,143.93324600000003,4.800000000000001
1152,165,cell_5,3.731,0.303,6.382000000000001,143.93324600000003,4.800000000000001
1153,165,cell_6,3.732,0.303,6.382000000000001,143.93324600000003,4.800000000000001
1154,165,cell_average,3.7588333333333335,0.30349999999999994,6.382000000000001,143.93324600000003,4.800000000000001
1155,166,cell_1,3.817,0.305,6.46,145.69238,4.800000000000001
1156,166,cell_2,3.817,0.304,6.46,145.69238,4.800000000000001
1157,166,cell_3,3.8160000000000003,0.303,6.46,145.69238,4.800000000000001
1158,166,cell_4,3.64,0.303,6.46,145.69238,4.800000000000001
1159,166,cell_5,3.731,0.303,6.46,145.69238,4.800000000000001
1160,166,cell_6,3.732,0.303,6.46,145.69238,4.800000000000001
1161,166,cell_average,3.7588333333333335,0.30349999999999994,6.46,145.69238,4.800000000000001
1162,167,cell_1,3.817,0.305,6.382000000000001,143.97792,4.800000000000001
1163,167,cell_2,3.817,0.304,6.382000000000001,143.97792,4.800000000000001
1164,167,cell_3,3.818,0.303,6.382000000000001,143.97792,4.800000000000001
1165,167,cell_4,3.644,0.303,6.382000000000001,143.97792,4.800000000000001
1166,167,cell_5,3.732,0.303,6.382000000000001,143.97792,4.800000000000001
1167,167,cell_6,3.732,0.303,6.382000000000001,143.97792,4.800000000000001
1168,167,cell_average,3.76,0.30349999999999994,6.382000000000001,143.97792,4.800000000000001
1169,168,cell_1,3.817,0.305,6.46,145.7376,4.800000000000001
1170,168,cell_2,3.817,0.304,6.46,145.7376,4.800000000000001
1171,168,cell_3,3.818,0.303,6.46,145.7376,4.800000000000001
1172,168,cell_4,3.644,0.303,6.46,145.7376,4.800000000000001
1173,168,cell_5,3.732,0.303,6.46,145.7376,4.800000000000001
1174,168,cell_6,3.732,0.303,6.46,145.7376,4.800000000000001
1175,168,cell_average,3.76,0.30349999999999994,6.46,145.7376,4.800000000000001
1176,169,cell_1,3.817,0.305,6.305,142.221885,4.800000000000001
1177,169,cell_2,3.817,0.304,6.305,142.221885,4.800000000000001
1178,169,cell_3,3.815,0.303,6.305,142.221885,4.800000000000001
1179,169,cell_4,3.644,0.303,6.305,142.221885,4.800000000000001
1180,169,cell_5,3.732,0.303,6.305,142.221885,4.800000000000001
1181,169,cell_6,3.732,0.303,6.305,142.221885,4.800000000000001
1182,169,cell_average,3.7594999999999996,0.30349999999999994,6.305,142.221885,4.800000000000001
1183,170,cell_1,3.817,0.305,6.46,145.71822,4.800000000000001
1184,170,cell_2,3.817,0.304,6.46,145.71822,4.800000000000001
1185,170,cell_3,3.815,0.303,6.46,145.71822,4.800000000000001
1186,170,cell_4,3.644,0.303,6.46,145.71822,4.800000000000001
1187,170,cell_5,3.732,0.303,6.46,145.71822,4.800000000000001
1188,170,cell_6,3.732,0.303,6.46,145.71822,4.800000000000001
1189,170,cell_average,3.7594999999999996,0.30349999999999994,6.46,145.71822,4.800000000000001
1190,171,cell_1,3.8160000000000003,0.305,6.382000000000001,143.91410000000005,4.800000000000001
1191,171,cell_2,3.817,0.304,6.382000000000001,143.91410000000005,4.800000000000001
1192,171,cell_3,3.8160000000000003,0.303,6.382000000000001,143.91410000000005,4.800000000000001
1193,171,cell_4,3.6430000000000002,0.303,6.382000000000001,143.91410000000005,4.800000000000001
1194,171,cell_5,3.73,0.303,6.382000000000001,143.91410000000005,4.800000000000001
1195,171,cell_6,3.728,0.303,6.382000000000001,143.91410000000005,4.800000000000001
1196,171,cell_average,3.758333333333334,0.30349999999999994,6.382000000000001,143.91410000000005,4.800000000000001
1197,172,cell_1,3.8160000000000003,0.305,6.305,142.17775000000003,4.800000000000001
1198,172,cell_2,3.817,0.304,6.305,142.17775000000003,4.800000000000001
1199,172,cell_3,3.8160000000000003,0.303,6.305,142.17775000000003,4.800000000000001
1200,172,cell_4,3.6430000000000002,0.303,6.305,142.17775000000003,4.800000000000001
1201,172,cell_5,3.73,0.303,6.305,142.17775000000003,4.800000000000001
1202,172,cell_6,3.728,0.303,6.305,142.17775000000003,4.800000000000001
1203,172,cell_average,3.758333333333334,0.30349999999999994,6.305,142.17775000000003,4.800000000000001
1204,173,cell_1,3.815,0.305,6.305,142.13992,4.800000000000001
1205,173,cell_2,3.815,0.304,6.305,142.13992,4.800000000000001
1206,173,cell_3,3.813,0.303,6.305,142.13992,4.800000000000001
1207,173,cell_4,3.6430000000000002,0.303,6.305,142.13992,4.800000000000001
1208,173,cell_5,3.73,0.303,6.305,142.13992,4.800000000000001
1209,173,cell_6,3.728,0.303,6.305,142.13992,4.800000000000001
1210,173,cell_average,3.7573333333333334,0.30349999999999994,6.305,142.13992,4.800000000000001
1211,174,cell_1,3.815,0.305,6.382000000000001,143.875808,4.800000000000001
1212,174,cell_2,3.815,0.304,6.382000000000001,143.875808,4.800000000000001
1213,174,cell_3,3.813,0.303,6.382000000000001,143.875808,4.800000000000001
1214,174,cell_4,3.6430000000000002,0.303,6.382000000000001,143.875808,4.800000000000001
1215,174,cell_5,3.73,0.303,6.382000000000001,143.875808,4.800000000000001
1216,174,cell_6,3.728,0.303,6.382000000000001,143.875808,4.800000000000001
1217,174,cell_average,3.7573333333333334,0.30349999999999994,6.382000000000001,143.875808,4.800000000000001
1218,175,cell_1,3.815,0.305,6.382000000000001,143.90133600000001,4.800000000000001
